Country,Year,total_GDP,First_sector_GDP,Second_sector_GDP,Third_sector_GDP
Germany,2003,2548305.2,31043.9,733404.9,1783856.4000000004
Germany,2004,2588282.3,37221.5,752567.4,1798493.4
Germany,2005,2611214.9,28196.5,753125.8,1829892.5999999999
Germany,2006,2714411.5,28205.3,789160.0,1897046.2000000002
Germany,2007,2805212.1,28529.0,816879.2,1959803.9000000001
Germany,2008,2832483.3,31782.1,805326.5,1995374.6999999997
Germany,2009,2656460.2,30582.1,690179.2,1935698.9000000001
Germany,2010,2778870.6,30171.7,792642.7,1956056.2
Germany,2011,2882996.9,30706.9,835067.5,2017222.5
Germany,2012,2897562.2,30615.3,834553.0,2032393.9000000004
Germany,2013,2910887.9,29366.699999999997,825745.1000000001,2055776.0999999996
Germany,2014,2975966.8,32391.9,859322.2000000001,2084252.6999999997
Germany,2015,3018733,29080.5,864608.5,2125044.0
Germany,2016,3090629.7,29886.899999999998,896172.6000000001,2164570.2
Germany,2017,3177091.7,31159.199999999997,927773.6,2218158.9
Germany,2018,3215209.4,27337.5,937000.3,2250871.5999999996
Germany,2019,3237832.1,29575.699999999997,924000.5,2284255.9
Germany,2020,3098997,29556.0,871014.0,2198427.0
Germany,2021,3216758.9,32937.9,904910.7000000001,2278910.3
Germany,2022,3272540.8,33515.6,884045.7,2354979.5
Germany,2023,3283077.4,33346.8,887723.4,2362007.2
Germany,2024,:,:,:,:
Greece,1975,:,:,:,:
Greece,1976,:,:,:,:
Greece,1977,:,:,:,:
Greece,1978,:,:,:,:
Greece,1979,:,:,:,:
Greece,1980,:,:,:,:
Greece,1981,:,:,:,:
Greece,1982,:,:,:,:
Greece,1983,:,:,:,:
Greece,1984,:,:,:,:
Greece,1985,:,:,:,:
Greece,1986,:,:,:,:
Greece,1987,:,:,:,:
Greece,1988,:,:,:,:
Greece,1989,:,:,:,:
Greece,1990,:,:,:,:
Greece,1991,:,:,:,:
Greece,1992,:,:,:,:
Greece,1993,:,:,:,:
Greece,1994,:,:,:,:
Greece,1995,131207.8,8359.5,24311.9,98536.4
Greece,1996,132304.4,8221.1,24126.8,99956.49999999999
Greece,1997,136676.1,8586.699999999999,24777.4,103312.0
Greece,1998,142466.3,9124.1,26077.5,107264.69999999998
Greece,1999,144509.4,9224.1,28350.699999999997,106934.59999999999
Greece,2000,150259.4,9304.2,29107.3,111847.89999999998
Greece,2001,156182.2,9395.5,30515.299999999996,116271.40000000002
Greece,2002,163541.1,9424.0,32091.799999999996,122025.30000000002
Greece,2003,173607.4,9641.0,36221.9,127744.5
Greece,2004,184366.8,9866.800000000001,37388.299999999996,137111.7
Greece,2005,186333.8,10272.9,36979.2,139081.7
Greece,2006,196106,9016.0,40448.899999999994,146641.1
Greece,2007,201908.1,8400.9,39441.200000000004,154066.0
Greece,2008,202500.7,8439.1,34314.0,159747.6
Greece,2009,195847,8279.5,34447.299999999996,153120.2
Greece,2010,184422.2,8013.7,30927.3,145481.2
Greece,2011,168055.2,8077.1,27462.1,132516.0
Greece,2012,155957.9,8340.1,26273.2,121344.59999999999
Greece,2013,153361,7860.700000000001,24377.600000000002,121122.69999999998
Greece,2014,153538.2,8169.3,22829.0,122539.90000000002
Greece,2015,153549,7970.3,22275.800000000003,123302.90000000001
Greece,2016,153016.4,7230.200000000001,22779.699999999997,123006.49999999999
Greece,2017,156453.2,7876.7,22559.399999999998,126017.1
Greece,2018,159153.7,7778.400000000001,23778.3,127597.00000000001
Greece,2019,161973.5,8010.0,24235.2,129728.3
Greece,2020,147236.3,7195.1,23329.600000000002,116711.59999999998
Greece,2021,159199.4,6965.2,26472.199999999997,125761.99999999999
Greece,2022,167629.9,7981.2,27022.8,132625.9
Greece,2023,171320.3,6053.099999999999,28565.9,136701.3
Greece,2024,:,:,:,:
Hungary,1975,:,:,:,:
Hungary,1976,:,:,:,:
Hungary,1977,:,:,:,:
Hungary,1978,:,:,:,:
Hungary,1979,:,:,:,:
Hungary,1980,:,:,:,:
Hungary,1981,:,:,:,:
Hungary,1982,:,:,:,:
Hungary,1983,:,:,:,:
Hungary,1984,:,:,:,:
Hungary,1985,:,:,:,:
Hungary,1986,:,:,:,:
Hungary,1987,:,:,:,:
Hungary,1988,:,:,:,:
Hungary,1989,:,:,:,:
Hungary,1990,:,:,:,:
Hungary,1991,:,:,:,:
Hungary,1992,:,:,:,:
Hungary,1993,:,:,:,:
Hungary,1994,:,:,:,:
Hungary,1995,64699.5,3935.2,18452.8,42311.5
Hungary,1996,65597.2,4119.6,18734.100000000002,42743.5
Hungary,1997,67468.7,3993.1,20662.0,42813.6
Hungary,1998,70029.3,4102.9,22374.5,43551.90000000001
Hungary,1999,72072.1,4195.0,23460.4,44416.700000000004
Hungary,2000,75184.9,3778.7,24607.8,46798.399999999994
Hungary,2001,78373,4235.599999999999,25514.4,48622.99999999999
Hungary,2002,82159.9,3605.4,27336.7,51217.8
Hungary,2003,85525.6,3609.7,28367.3,53548.600000000006
Hungary,2004,89752.9,5373.0,29753.6,54626.299999999996
Hungary,2005,93548,5085.9,31161.6,57300.50000000001
Hungary,2006,97183,4782.599999999999,32405.1,59995.299999999996
Hungary,2007,97449.6,3827.1,33444.9,60177.6
Hungary,2008,98251.9,5927.1,31618.800000000003,60705.999999999985
Hungary,2009,91555.4,5220.8,27336.3,58998.29999999999
Hungary,2010,92732,4046.1,28508.0,60177.899999999994
Hungary,2011,94597.6,4707.099999999999,28573.7,61316.8
Hungary,2012,93329.8,3705.5,27944.5,61679.8
Hungary,2013,95853.1,4249.2,27712.7,63891.20000000001
Hungary,2014,100253.2,4869.7,29616.700000000004,65766.79999999999
Hungary,2015,103894.4,4787.9,31951.6,67154.9
Hungary,2016,106574.4,5393.4,31587.6,69593.4
Hungary,2017,110862.2,5096.099999999999,33161.0,72605.09999999999
Hungary,2018,117348.9,5452.900000000001,34543.2,77352.8
Hungary,2019,123111.1,5505.700000000001,36208.399999999994,81397.00000000001
Hungary,2020,117436.9,4971.4,33549.899999999994,78915.6
Hungary,2021,126254.7,5072.3,35512.1,85670.29999999999
Hungary,2022,131997.3,3827.7000000000003,36328.0,91841.59999999999
Hungary,2023,131404.1,5005.9,34634.9,91763.30000000002
Hungary,2024,:,:,:,:
Iceland,1975,:,:,:,:
Iceland,1976,:,:,:,:
Iceland,1977,:,:,:,:
Iceland,1978,:,:,:,:
Iceland,1979,:,:,:,:
Iceland,1980,:,:,:,:
Iceland,1981,:,:,:,:
Iceland,1982,:,:,:,:
Iceland,1983,:,:,:,:
Iceland,1984,:,:,:,:
Iceland,1985,:,:,:,:
Iceland,1986,:,:,:,:
Iceland,1987,:,:,:,:
Iceland,1988,:,:,:,:
Iceland,1989,:,:,:,:
Iceland,1990,:,:,:,:
Iceland,1991,:,:,:,:
Iceland,1992,:,:,:,:
Iceland,1993,:,:,:,:
Iceland,1994,:,:,:,:
Iceland,1995,8182.2,885.4,1982.0000000000002,5314.8
Iceland,1996,8675.2,916.5,2113.8,5644.900000000001
Iceland,1997,9081.9,903.4,2247.8,5930.7
Iceland,1998,9798.7,872.6,2343.7999999999997,6582.300000000001
Iceland,1999,10294,856.2,2424.2,7013.599999999999
Iceland,2000,10839.5,840.9,2619.5,7379.1
Iceland,2001,11224.9,854.4000000000001,2682.3999999999996,7688.1
Iceland,2002,11212.6,865.9,2607.3999999999996,7739.300000000001
Iceland,2003,11562.2,845.7,2654.2,8062.3
Iceland,2004,12313.7,876.6999999999999,2965.7,8471.3
Iceland,2005,12898.3,869.0,3207.4,8821.9
Iceland,2006,13421.5,849.6999999999999,3472.2,9099.599999999999
Iceland,2007,14557,838.0,3620.4000000000005,10098.599999999999
Iceland,2008,14932.5,866.1,3526.1000000000004,10540.3
Iceland,2009,13939.4,848.0,2871.8,10219.599999999999
Iceland,2010,13534.8,753.0,2794.7,9987.099999999999
Iceland,2011,13760.7,710.0999999999999,2847.7999999999997,10202.800000000001
Iceland,2012,13992.5,784.5,2921.2,10286.8
Iceland,2013,14514.5,801.6,3110.2,10602.7
Iceland,2014,14801.8,795.1999999999999,3238.7999999999997,10767.8
Iceland,2015,15435.3,832.8000000000001,3402.0,11200.5
Iceland,2016,16382.1,843.7,3629.4,11909.0
Iceland,2017,17137.5,847.1999999999999,3810.7,12479.599999999999
Iceland,2018,17980.1,904.0,4026.0,13050.099999999999
Iceland,2019,18310.2,990.3000000000001,3948.8,13371.100000000002
Iceland,2020,17053.9,904.6999999999999,3798.6000000000004,12350.6
Iceland,2021,18011.9,999.0,4049.7000000000003,12963.2
Iceland,2022,19532.7,1068.0,4370.299999999999,14094.400000000001
Iceland,2023,20313.7,1071.6,4532.2,14709.900000000001
Iceland,2024,:,:,:,:
Ireland,1975,:,:,:,:
Ireland,1976,:,:,:,:
Ireland,1977,:,:,:,:
Ireland,1978,:,:,:,:
Ireland,1979,:,:,:,:
Ireland,1980,:,:,:,:
Ireland,1981,:,:,:,:
Ireland,1982,:,:,:,:
Ireland,1983,:,:,:,:
Ireland,1984,:,:,:,:
Ireland,1985,:,:,:,:
Ireland,1986,:,:,:,:
Ireland,1987,:,:,:,:
Ireland,1988,:,:,:,:
Ireland,1989,:,:,:,:
Ireland,1990,:,:,:,:
Ireland,1991,:,:,:,:
Ireland,1992,:,:,:,:
Ireland,1993,:,:,:,:
Ireland,1994,:,:,:,:
Ireland,1995,100728.7,3027.9,28279.1,69421.70000000001
Ireland,1996,106778.7,3025.0,30677.800000000003,73075.9
Ireland,1997,117948.5,3098.6000000000004,35585.5,79264.4
Ireland,1998,128459.4,3089.3999999999996,40071.3,85298.7
Ireland,1999,139217.6,2770.0,45036.7,91410.90000000001
Ireland,2000,150581.3,2857.1,50620.7,97103.49999999999
Ireland,2001,156317.8,2553.1,53147.0,100617.69999999998
Ireland,2002,165841.3,2538.5,58204.7,105098.09999999999
Ireland,2003,167992.7,2733.9,58611.8,106647.00000000001
Ireland,2004,176726.7,3184.2,59515.8,114026.7
Ireland,2005,187492.1,2574.8,63417.700000000004,121499.6
Ireland,2006,196099,2281.9,65125.6,128691.5
Ireland,2007,211432.2,2419.6,68215.6,140797.0
Ireland,2008,206686,2495.1000000000004,62577.3,141613.59999999998
Ireland,2009,193512.2,2115.7,56450.600000000006,134945.9
Ireland,2010,196992,2410.3999999999996,55996.5,138585.1
Ireland,2011,201728,2710.5,58074.8,140942.7
Ireland,2012,196101.8,2239.3,55472.799999999996,138389.7
Ireland,2013,200381,2400.2999999999997,53728.2,144252.5
Ireland,2014,217677.5,2900.6,60004.100000000006,154772.8
Ireland,2015,266655.8,2981.7999999999997,101701.6,161972.4
Ireland,2016,269274.1,3210.1,101106.8,164957.2
Ireland,2017,290060.8,3478.0,105248.8,181334.0
Ireland,2018,316843.1,2961.1,116535.3,197346.7
Ireland,2019,333805.5,3790.7000000000003,119119.0,210895.8
Ireland,2020,360059.1,3912.0,142520.5,213626.59999999998
Ireland,2021,418842.3,4141.0,172832.0,241869.3
Ireland,2022,459892.6,4599.200000000001,201867.5,253425.89999999997
Ireland,2023,434045,5214.5,157023.8,271806.7
Ireland,2024,:,:,:,:
Italy,1975,:,:,:,:
Italy,1976,:,:,:,:
Italy,1977,:,:,:,:
Italy,1978,:,:,:,:
Italy,1979,:,:,:,:
Italy,1980,:,:,:,:
Italy,1981,:,:,:,:
Italy,1982,:,:,:,:
Italy,1983,:,:,:,:
Italy,1984,:,:,:,:
Italy,1985,:,:,:,:
Italy,1986,:,:,:,:
Italy,1987,:,:,:,:
Italy,1988,:,:,:,:
Italy,1989,:,:,:,:
Italy,1990,:,:,:,:
Italy,1991,:,:,:,:
Italy,1992,:,:,:,:
Italy,1993,:,:,:,:
Italy,1994,:,:,:,:
Italy,1995,1395344.6,33837.4,419679.6,941827.6000000002
Italy,1996,1414400.6,34408.6,420829.6,959162.4
Italy,1997,1437738.9,35358.399999999994,418831.6,983548.9
Italy,1998,1461336.2,36027.700000000004,424232.0,1001076.5
Italy,1999,1484573.8,37911.7,424291.79999999993,1022370.3000000002
Italy,2000,1542255.4,38610.5,433560.8,1070084.0999999999
Italy,2001,1571831.2,37241.4,436763.5,1097826.3
Italy,2002,1577761.3,35672.700000000004,439582.1,1102506.5
Italy,2003,1578402.2,34177.9,434447.69999999995,1109776.6
Italy,2004,1604548.7,37881.6,444427.99999999994,1122239.0999999999
Italy,2005,1617139.7,36115.0,445563.30000000005,1135461.4
Italy,2006,1648434.1,35772.299999999996,457730.19999999995,1154931.6
Italy,2007,1674696,36184.0,464342.0,1174170.0
Italy,2008,1660876.2,36819.7,452323.4,1171733.1
Italy,2009,1569044.3,36308.4,385034.29999999993,1147701.6
Italy,2010,1597404.8,36283.9,401283.5,1159837.4000000001
Italy,2011,1609901.3,36803.9,401429.6,1171667.8000000003
Italy,2012,1564441,35453.6,382080.1,1146907.2999999998
Italy,2013,1540878.5,35908.0,371458.0,1133512.5
Italy,2014,1539806.8,35325.1,362029.30000000005,1142452.4
Italy,2015,1554159.8,36743.2,365239.69999999995,1152176.9000000001
Italy,2016,1575406.2,37539.7,371482.1,1166384.4
Italy,2017,1604434.9,36268.7,382755.4,1185410.7999999998
Italy,2018,1620342.6,37154.200000000004,387829.1,1195359.3000000003
Italy,2019,1631728.4,36209.0,391058.9,1204460.5
Italy,2020,1496321.9,34976.4,347326.4,1114019.1
Italy,2021,1630469.8,36503.0,401645.5,1192321.3
Italy,2022,1713637.2,33962.5,419145.60000000003,1260529.0999999999
Italy,2023,1726151.9,32692.5,421000.80000000005,1272458.5999999999
Italy,2024,:,:,:,:
Kosovo*,1975,:,:,:,:
Kosovo*,1976,:,:,:,:
Kosovo*,1977,:,:,:,:
Kosovo*,1978,:,:,:,:
Kosovo*,1979,:,:,:,:
Kosovo*,1980,:,:,:,:
Kosovo*,1981,:,:,:,:
Kosovo*,1982,:,:,:,:
Kosovo*,1983,:,:,:,:
Kosovo*,1984,:,:,:,:
Kosovo*,1985,:,:,:,:
Kosovo*,1986,:,:,:,:
Kosovo*,1987,:,:,:,:
Kosovo*,1988,:,:,:,:
Kosovo*,1989,:,:,:,:
Kosovo*,1990,:,:,:,:
Kosovo*,1991,:,:,:,:
Kosovo*,1992,:,:,:,:
Kosovo*,1993,:,:,:,:
Kosovo*,1994,:,:,:,:
Kosovo*,1995,:,:,:,:
Kosovo*,1996,:,:,:,:
Kosovo*,1997,:,:,:,:
Kosovo*,1998,:,:,:,:
Kosovo*,1999,:,:,:,:
Kosovo*,2000,:,:,:,:
Kosovo*,2001,:,:,:,:
Kosovo*,2002,:,:,:,:
Kosovo*,2003,:,:,:,:
Kosovo*,2004,:,:,:,:
Kosovo*,2005,:,:,:,:
Kosovo*,2006,:,:,:,:
Kosovo*,2007,:,:,:,:
Kosovo*,2008,:,:,:,:
Kosovo*,2009,:,:,:,:
Kosovo*,2010,:,:,:,:
Kosovo*,2011,:,:,:,:
Kosovo*,2012,:,:,:,:
Kosovo*,2013,:,:,:,:
Kosovo*,2014,:,:,:,:
Kosovo*,2015,:,:,:,:
Kosovo*,2016,:,:,:,:
Kosovo*,2017,:,:,:,:
Kosovo*,2018,:,:,:,:
Kosovo*,2019,:,:,:,:
Kosovo*,2020,:,:,:,:
Kosovo*,2021,:,:,:,:
Kosovo*,2022,:,:,:,:
Kosovo*,2023,:,:,:,:
Kosovo*,2024,:,:,:,:
Latvia,1975,:,:,:,:
Latvia,1976,:,:,:,:
Latvia,1977,:,:,:,:
Latvia,1978,:,:,:,:
Latvia,1979,:,:,:,:
Latvia,1980,:,:,:,:
Latvia,1981,:,:,:,:
Latvia,1982,:,:,:,:
Latvia,1983,:,:,:,:
Latvia,1984,:,:,:,:
Latvia,1985,:,:,:,:
Latvia,1986,:,:,:,:
Latvia,1987,:,:,:,:
Latvia,1988,:,:,:,:
Latvia,1989,:,:,:,:
Latvia,1990,:,:,:,:
Latvia,1991,:,:,:,:
Latvia,1992,:,:,:,:
Latvia,1993,:,:,:,:
Latvia,1994,:,:,:,:
Latvia,1995,10332.3,696.7,3184.6000000000004,6450.999999999998
Latvia,1996,10545.1,636.3000000000001,3276.1,6632.700000000001
Latvia,1997,11551.6,685.3000000000001,3687.3,7179.000000000001
Latvia,1998,12349.4,652.0,3938.1000000000004,7759.299999999999
Latvia,1999,12742.3,607.2,3934.8999999999996,8200.199999999999
Latvia,2000,13460.8,707.3,3987.9000000000005,8765.599999999999
Latvia,2001,14346.2,781.5,4157.4,9407.300000000001
Latvia,2002,15479,841.0,4598.0,10040.0
Latvia,2003,16773.1,834.5,4906.3,11032.3
Latvia,2004,18240.5,861.3,5275.4,12103.800000000001
Latvia,2005,20410.5,949.5,5616.200000000001,13844.8
Latvia,2006,22929.7,929.8,6429.300000000001,15570.6
Latvia,2007,25113.4,1007.1999999999999,6807.200000000001,17299.0
Latvia,2008,24652.3,961.4,6521.0,17169.899999999998
Latvia,2009,21267.9,1070.4,4963.7,15233.8
Latvia,2010,20357.7,1007.2,4602.6,14747.9
Latvia,2011,20894.5,1037.0,4824.099999999999,15033.400000000001
Latvia,2012,22339.7,1109.5,5107.6,16122.6
Latvia,2013,22656.6,1053.8,5060.9,16541.9
Latvia,2014,23068.7,1134.8,4946.3,16987.600000000002
Latvia,2015,23884.7,1176.3,5202.6,17505.800000000003
Latvia,2016,24362.5,1130.1,5205.3,18027.100000000002
Latvia,2017,25190.4,1156.1999999999998,5588.700000000001,18445.5
Latvia,2018,26119.9,1127.7,5736.1,19256.1
Latvia,2019,26283.4,1324.8999999999999,5744.6,19213.9
Latvia,2020,25367,1330.3999999999999,5804.299999999999,18232.3
Latvia,2021,27219,1327.8000000000002,6038.200000000001,19853.0
Latvia,2022,27652.6,1165.8000000000002,5530.6,20956.199999999997
Latvia,2023,28338.2,1055.6,5846.5,21436.100000000002
Latvia,2024,:,:,:,:
Liechtenstein,1975,:,:,:,:
Liechtenstein,1976,:,:,:,:
Liechtenstein,1977,:,:,:,:
Liechtenstein,1978,:,:,:,:
Liechtenstein,1979,:,:,:,:
Liechtenstein,1980,:,:,:,:
Liechtenstein,1981,:,:,:,:
Liechtenstein,1982,:,:,:,:
Liechtenstein,1983,:,:,:,:
Liechtenstein,1984,:,:,:,:
Liechtenstein,1985,:,:,:,:
Liechtenstein,1986,:,:,:,:
Liechtenstein,1987,:,:,:,:
Liechtenstein,1988,:,:,:,:
Liechtenstein,1989,:,:,:,:
Liechtenstein,1990,:,:,:,:
Liechtenstein,1991,:,:,:,:
Liechtenstein,1992,:,:,:,:
Liechtenstein,1993,:,:,:,:
Liechtenstein,1994,:,:,:,:
Liechtenstein,1995,:,:,:,:
Liechtenstein,1996,:,:,:,:
Liechtenstein,1997,:,:,:,:
Liechtenstein,1998,:,:,:,:
Liechtenstein,1999,:,:,:,:
Liechtenstein,2000,:,:,:,:
Liechtenstein,2001,:,:,:,:
Liechtenstein,2002,:,:,:,:
Liechtenstein,2003,:,:,:,:
Liechtenstein,2004,:,:,:,:
Liechtenstein,2005,:,:,:,:
Liechtenstein,2006,:,:,:,:
Liechtenstein,2007,:,:,:,:
Liechtenstein,2008,:,:,:,:
Liechtenstein,2009,:,:,:,:
Liechtenstein,2010,:,:,:,:
Liechtenstein,2011,:,:,:,:
Liechtenstein,2012,:,:,:,:
Liechtenstein,2013,:,:,:,:
Liechtenstein,2014,:,:,:,:
Liechtenstein,2015,:,:,:,:
Liechtenstein,2016,:,:,:,:
Liechtenstein,2017,:,:,:,:
Liechtenstein,2018,:,:,:,:
Liechtenstein,2019,:,:,:,:
Liechtenstein,2020,:,:,:,:
Liechtenstein,2021,:,:,:,:
Liechtenstein,2022,:,:,:,:
Liechtenstein,2023,:,:,:,:
Liechtenstein,2024,:,:,:,:
Lithuania,1975,:,:,:,:
Lithuania,1976,:,:,:,:
Lithuania,1977,:,:,:,:
Lithuania,1978,:,:,:,:
Lithuania,1979,:,:,:,:
Lithuania,1980,:,:,:,:
Lithuania,1981,:,:,:,:
Lithuania,1982,:,:,:,:
Lithuania,1983,:,:,:,:
Lithuania,1984,:,:,:,:
Lithuania,1985,:,:,:,:
Lithuania,1986,:,:,:,:
Lithuania,1987,:,:,:,:
Lithuania,1988,:,:,:,:
Lithuania,1989,:,:,:,:
Lithuania,1990,:,:,:,:
Lithuania,1991,:,:,:,:
Lithuania,1992,:,:,:,:
Lithuania,1993,:,:,:,:
Lithuania,1994,:,:,:,:
Lithuania,1995,16368.9,1351.8000000000002,3910.7000000000003,11106.399999999998
Lithuania,1996,17191.7,1532.2,4082.0,11577.5
Lithuania,1997,18618.8,1637.7,4325.4,12655.699999999999
Lithuania,1998,20008.3,1557.1999999999998,4878.799999999999,13572.3
Lithuania,1999,19788.8,1322.4,4652.400000000001,13813.999999999996
Lithuania,2000,20465.3,1396.1000000000001,4658.4,14410.800000000001
Lithuania,2001,21792.3,1354.6,5201.3,15236.400000000001
Lithuania,2002,23256.7,1412.5,5579.6,16264.6
Lithuania,2003,25710.7,1497.8,6574.5,17638.4
Lithuania,2004,27382.4,1445.4,7316.900000000001,18620.1
Lithuania,2005,29499.5,1448.7,8038.400000000001,20012.399999999998
Lithuania,2006,31681.1,1306.0,9131.0,21244.1
Lithuania,2007,35190.7,1443.4,10224.3,23522.999999999996
Lithuania,2008,36105.5,1461.0,10410.9,24233.6
Lithuania,2009,30747.9,1437.2,7738.2,21572.5
Lithuania,2010,30879.3,1364.3000000000002,7975.099999999999,21539.9
Lithuania,2011,32832,1458.0,8921.2,22452.8
Lithuania,2012,34271,1609.0,9138.4,23523.6
Lithuania,2013,35657.9,1569.5,9594.599999999999,24493.800000000003
Lithuania,2014,37003.1,1638.3,10199.1,25165.699999999997
