Country Code,Year,Import
EUU,2020,
EUU,2021,
EUU,2022,
EUU,2023,
FCS,1960,
FCS,1961,
FCS,1962,
FCS,1963,
FCS,1964,
FCS,1965,
FCS,1966,
FCS,1967,
FCS,1968,
FCS,1969,
FCS,1970,
FCS,1971,
FCS,1972,
FCS,1973,
FCS,1974,
FCS,1975,
FCS,1976,
FCS,1977,
FCS,1978,
FCS,1979,
FCS,1980,
FCS,1981,
FCS,1982,
FCS,1983,
FCS,1984,
FCS,1985,
FCS,1986,
FCS,1987,
FCS,1988,
FCS,1989,
FCS,1990,
FCS,1991,
FCS,1992,
FCS,1993,
FCS,1994,
FCS,1995,
FCS,1996,
FCS,1997,
FCS,1998,
FCS,1999,
FCS,2000,
FCS,2001,
FCS,2002,
FCS,2003,
FCS,2004,
FCS,2005,
FCS,2006,
FCS,2007,
FCS,2008,
FCS,2009,
FCS,2010,
FCS,2011,
FCS,2012,
FCS,2013,
FCS,2014,
FCS,2015,
FCS,2016,
FCS,2017,
FCS,2018,
FCS,2019,
FCS,2020,
FCS,2021,
FCS,2022,
FCS,2023,
FIN,1960,
FIN,1961,
FIN,1962,
FIN,1963,
FIN,1964,
FIN,1965,
FIN,1966,
FIN,1967,
FIN,1968,
FIN,1969,
FIN,1970,
FIN,1971,
FIN,1972,
FIN,1973,
FIN,1974,
FIN,1975,
FIN,1976,
FIN,1977,
FIN,1978,
FIN,1979,
FIN,1980,
FIN,1981,
FIN,1982,
FIN,1983,
FIN,1984,
FIN,1985,
FIN,1986,
FIN,1987,
FIN,1988,
FIN,1989,
FIN,1990,
FIN,1991,
FIN,1992,
FIN,1993,
FIN,1994,
FIN,1995,48.7697028778
FIN,1996,51.9328825825
FIN,1997,52.3041671987
FIN,1998,54.4895630646
FIN,1999,53.1926277684
FIN,2000,56.8557013801
FIN,2001,54.0111361591
FIN,2002,56.6242721182
FIN,2003,70.3512997973
FIN,2004,85.128160037
FIN,2005,97.2461520304
FIN,2006,114.8027577273
FIN,2007,135.2041843254
FIN,2008,151.8807260219
FIN,2009,100.7604954938
FIN,2010,113.855937856
FIN,2011,139.4414389349
FIN,2012,126.5396769408
FIN,2013,128.3951210233
FIN,2014,127.0316964014
FIN,2015,100.0
FIN,2016,100.6800787898
FIN,2017,116.8071575501
FIN,2018,130.1079171075
FIN,2019,121.985258373
FIN,2020,112.9702309841
FIN,2021,142.271574918
FIN,2022,
FIN,2023,
FJI,1960,
FJI,1961,
FJI,1962,
FJI,1963,
FJI,1964,
FJI,1965,
FJI,1966,
FJI,1967,
FJI,1968,
FJI,1969,
FJI,1970,
FJI,1971,
FJI,1972,
FJI,1973,
FJI,1974,
FJI,1975,
FJI,1976,
FJI,1977,
FJI,1978,
FJI,1979,
FJI,1980,27.1745893603
FJI,1981,30.5202809076
FJI,1982,24.6104663624
FJI,1983,23.4122997298
FJI,1984,21.7454723442
FJI,1985,21.3428929972
FJI,1986,21.0127759978
FJI,1987,18.3135897558
FJI,1988,22.3152613422
FJI,1989,27.973463795
FJI,1990,36.4428089965
FJI,1991,31.5135806729
FJI,1992,30.4648827418
FJI,1993,34.8105933777
FJI,1994,40.053937996
FJI,1995,42.8665825645
FJI,1996,47.4319697488
FJI,1997,46.3747221605
FJI,1998,34.6969423966
FJI,1999,43.3952063387
FJI,2000,39.8870667428
FJI,2001,42.5782423495
FJI,2002,43.299092947
FJI,2003,57.9083318408
FJI,2004,69.4899982169
FJI,2005,77.2271280064
FJI,2006,86.7055445667
FJI,2007,86.5246591122
FJI,2008,108.7946176574
FJI,2009,69.1902685291
FJI,2010,86.9085841356
FJI,2011,104.8535832474
FJI,2012,108.2524418933
FJI,2013,135.7952784461
FJI,2014,156.2065958089
FJI,2015,100.0
FJI,2016,111.3190364868
FJI,2017,116.2942031719
FJI,2018,130.6945876405
FJI,2019,131.4016459684
FJI,2020,83.1644860948
FJI,2021,101.6711720086
FJI,2022,
FJI,2023,
FRA,1960,
FRA,1961,
FRA,1962,
FRA,1963,
FRA,1964,
FRA,1965,
FRA,1966,
FRA,1967,
FRA,1968,
FRA,1969,
FRA,1970,
FRA,1971,
FRA,1972,
FRA,1973,
FRA,1974,
FRA,1975,
FRA,1976,
FRA,1977,
FRA,1978,
FRA,1979,
FRA,1980,
FRA,1981,
FRA,1982,
FRA,1983,
FRA,1984,
FRA,1985,
FRA,1986,
FRA,1987,
FRA,1988,
FRA,1989,
FRA,1990,
FRA,1991,
FRA,1992,
FRA,1993,
FRA,1994,
FRA,1995,51.9878599042
FRA,1996,51.6085399385
FRA,1997,49.9383056526
FRA,1998,53.9231801536
FRA,1999,55.3208727846
FRA,2000,59.2374561544
FRA,2001,57.5739566341
FRA,2002,57.6885689089
FRA,2003,69.8790174951
FRA,2004,82.5120980983
FRA,2005,88.325385584
FRA,2006,94.9472597258
FRA,2007,110.5303998255
FRA,2008,125.586430764
FRA,2009,98.2680530505
FRA,2010,107.0628068434
FRA,2011,126.1529711009
FRA,2012,118.1612859356
FRA,2013,119.3870633355
FRA,2014,118.5470566589
FRA,2015,100.0
FRA,2016,99.4566239373
FRA,2017,108.5107595948
FRA,2018,118.5162561435
FRA,2019,114.699747614
FRA,2020,101.8464094128
FRA,2021,125.1146887799
FRA,2022,
FRA,2023,
FRO,1960,
FRO,1961,
FRO,1962,
FRO,1963,
FRO,1964,
FRO,1965,
FRO,1966,
FRO,1967,
FRO,1968,
FRO,1969,
FRO,1970,
FRO,1971,
FRO,1972,
FRO,1973,
FRO,1974,
FRO,1975,
FRO,1976,
FRO,1977,
FRO,1978,
FRO,1979,
FRO,1980,
FRO,1981,
FRO,1982,
FRO,1983,
FRO,1984,
FRO,1985,
FRO,1986,
FRO,1987,
FRO,1988,
FRO,1989,
FRO,1990,
FRO,1991,
FRO,1992,
FRO,1993,
FRO,1994,
FRO,1995,34.6034808821
FRO,1996,40.6453584943
FRO,1997,39.3271306509
FRO,1998,42.5128479367
FRO,1999,51.6305905207
FRO,2000,58.5512866971
FRO,2001,54.9261601263
FRO,2002,54.2670462075
FRO,2003,81.0710123724
FRO,2004,68.9872571363
FRO,2005,81.6202739713
FRO,2006,86.78333299
FRO,2007,111.5920514256
FRO,2008,108.5424412078
FRO,2009,86.0627017872
FRO,2010,85.6874462394
FRO,2011,108.4463204295
FRO,2012,126.6725779733
FRO,2013,122.5073075329
FRO,2014,115.4414802997
FRO,2015,100.0
FRO,2016,107.6715559273
FRO,2017,120.7931719494
FRO,2018,134.766716629
FRO,2019,134.8565758157
FRO,2020,136.8830215618
FRO,2021,162.207276992
FRO,2022,
FRO,2023,
FSM,1960,
FSM,1961,
FSM,1962,
FSM,1963,
FSM,1964,
FSM,1965,
FSM,1966,
FSM,1967,
FSM,1968,
FSM,1969,
FSM,1970,
FSM,1971,
FSM,1972,
FSM,1973,
FSM,1974,
FSM,1975,
FSM,1976,
FSM,1977,
FSM,1978,
FSM,1979,
FSM,1980,
FSM,1981,
FSM,1982,
FSM,1983,
FSM,1984,
FSM,1985,
FSM,1986,
FSM,1987,
FSM,1988,
FSM,1989,
FSM,1990,
FSM,1991,
FSM,1992,
FSM,1993,
FSM,1994,
FSM,1995,55.6774523329
FSM,1996,62.1052040523
FSM,1997,61.997929329
FSM,1998,62.2380500782
FSM,1999,60.3750872997
FSM,2000,66.5851711226
FSM,2001,70.9971559649
FSM,2002,65.044656204
FSM,2003,73.548049052
FSM,2004,82.7612014712
FSM,2005,81.2132022462
FSM,2006,85.2946312655
FSM,2007,88.272128486
FSM,2008,96.8017163399
FSM,2009,107.0994660885
FSM,2010,104.7132272096
FSM,2011,117.3042859768
FSM,2012,120.7744985485
FSM,2013,117.0616704544
FSM,2014,100.3424059194
FSM,2015,100.0
FSM,2016,116.0032681307
FSM,2017,114.3966419942
FSM,2018,123.4781957475
FSM,2019,120.9959085583
FSM,2020,129.1038818386
FSM,2021,122.8669792999
FSM,2022,
FSM,2023,
GAB,1960,
GAB,1961,
GAB,1962,
GAB,1963,
GAB,1964,
GAB,1965,
GAB,1966,
GAB,1967,
GAB,1968,
GAB,1969,
GAB,1970,
GAB,1971,
GAB,1972,
GAB,1973,
GAB,1974,
GAB,1975,
GAB,1976,
GAB,1977,
GAB,1978,
GAB,1979,
GAB,1980,21.2111021156
GAB,1981,26.5387633255
GAB,1982,27.3120222664
GAB,1983,21.5770263234
GAB,1984,22.7881346759
GAB,1985,26.9163076734
GAB,1986,27.2801219901
GAB,1987,23.0520913641
GAB,1988,24.9200998022
GAB,1989,24.1456756953
GAB,1990,28.9156961261
GAB,1991,26.2771054734
GAB,1992,22.0336128182
GAB,1993,26.6128928928
GAB,1994,23.8221697265
GAB,1995,27.8083349112
GAB,1996,30.1605760521
GAB,1997,34.8077958233
GAB,1998,34.7844619639
GAB,1999,26.5286940368
GAB,2000,29.9703421227
GAB,2001,31.6041214368
GAB,2002,35.7908130049
GAB,2003,38.022601045
GAB,2004,42.4852626702
GAB,2005,46.3847902583
GAB,2006,54.3884580252
GAB,2007,68.0150157252
GAB,2008,80.8193390672
GAB,2009,78.8577507144
GAB,2010,94.0451537023
GAB,2011,115.5686110841
GAB,2012,114.4249686931
GAB,2013,123.2594791395
GAB,2014,127.8728017645
GAB,2015,100.0
GAB,2016,100.8379602462
GAB,2017,110.079437189
GAB,2018,120.3392619411
GAB,2019,117.4834609881
GAB,2020,107.4893830198
GAB,2021,108.5913569848
GAB,2022,
GAB,2023,
GBR,1960,
GBR,1961,
GBR,1962,
GBR,1963,
GBR,1964,
GBR,1965,
GBR,1966,
GBR,1967,
GBR,1968,
GBR,1969,
GBR,1970,
GBR,1971,
GBR,1972,
GBR,1973,
GBR,1974,
GBR,1975,
GBR,1976,
GBR,1977,
GBR,1978,
GBR,1979,
GBR,1980,
GBR,1981,
GBR,1982,
GBR,1983,
GBR,1984,
GBR,1985,
GBR,1986,
GBR,1987,
GBR,1988,
GBR,1989,
GBR,1990,
GBR,1991,
GBR,1992,
GBR,1993,
GBR,1994,
GBR,1995,42.4237851919
GBR,1996,45.5451572102
GBR,1997,48.8146951025
GBR,1998,50.9384483842
GBR,1999,51.6195001269
GBR,2000,55.110571583
GBR,2001,54.5688942554
GBR,2002,57.7893960011
GBR,2003,63.3967803764
GBR,2004,74.7032559287
GBR,2005,81.534994122
GBR,2006,95.4636898039
GBR,2007,98.8809391173
GBR,2008,100.5334428327
GBR,2009,82.392993141
GBR,2010,93.8241871683
GBR,2011,107.443299104
GBR,2012,110.3519780879
GBR,2013,104.7795916811
GBR,2014,110.1782585992
GBR,2015,100.0
GBR,2016,101.0679439538
GBR,2017,101.7459534993
GBR,2018,106.7375849782
GBR,2019,110.5087381247
GBR,2020,101.3091904258
GBR,2021,110.1223561989
GBR,2022,
GBR,2023,
GEO,1960,
GEO,1961,
GEO,1962,
GEO,1963,
GEO,1964,
GEO,1965,
GEO,1966,
GEO,1967,
GEO,1968,
GEO,1969,
GEO,1970,
GEO,1971,
GEO,1972,
GEO,1973,
GEO,1974,
GEO,1975,
GEO,1976,
GEO,1977,
GEO,1978,
GEO,1979,
GEO,1980,
GEO,1981,
GEO,1982,
GEO,1983,
GEO,1984,
GEO,1985,
GEO,1986,
GEO,1987,
GEO,1988,
GEO,1989,
GEO,1990,
GEO,1991,
GEO,1992,
GEO,1993,
GEO,1994,
GEO,1995,5.3696423424
GEO,1996,9.4105721676
GEO,1997,12.9309754404
GEO,1998,12.1501856064
GEO,1999,9.4460501609
GEO,2000,9.7170801189
GEO,2001,10.3146446027
GEO,2002,10.9036614959
GEO,2003,15.6294946731
GEO,2004,25.2804679217
GEO,2005,34.108187327
GEO,2006,50.3779981577
GEO,2007,71.4381600697
GEO,2008,86.3183704713
GEO,2009,61.6440420165
GEO,2010,72.0107392781
GEO,2011,96.7768447772
GEO,2012,110.091366109
GEO,2013,109.8995931196
GEO,2014,117.8282310387
GEO,2015,100.0
GEO,2016,100.5698396039
GEO,2017,110.3680670589
GEO,2018,128.2385655499
GEO,2019,130.3946413296
GEO,2020,110.3091653258
GEO,2021,138.4203388865
GEO,2022,
GEO,2023,
GHA,1960,
GHA,1961,
GHA,1962,
GHA,1963,
GHA,1964,
GHA,1965,
GHA,1966,
GHA,1967,
GHA,1968,
GHA,1969,
GHA,1970,
GHA,1971,
GHA,1972,
GHA,1973,
GHA,1974,
GHA,1975,
GHA,1976,
GHA,1977,
GHA,1978,
GHA,1979,
GHA,1980,8.3916820199
GHA,1981,8.2213548076
GHA,1982,5.2420857679
GHA,1983,18.684322795900002
GHA,1984,4.5178568372
GHA,1985,6.4359672659
GHA,1986,7.7734931186
GHA,1987,8.5973236939
GHA,1988,6.7314935306
GHA,1989,9.4865789499
GHA,1990,8.9141129783
GHA,1991,7.844939844
GHA,1992,16.1265150985
GHA,1993,29.3038639415
GHA,1994,15.6793968718
GHA,1995,14.1749832533
GHA,1996,15.6743453041
GHA,1997,17.2955040666
GHA,1998,19.0551694525
GHA,1999,25.8691012149
GHA,2000,22.1012011819
GHA,2001,23.423586684
GHA,2002,20.2012764878
GHA,2003,23.8406661427
GHA,2004,30.25565427
GHA,2005,39.7124855048
GHA,2006,50.1570731926
GHA,2007,59.8684298387
GHA,2008,76.2604251272
GHA,2009,59.7565848094
GHA,2010,81.1144547449
GHA,2011,117.6208646632
GHA,2012,131.9204667438
GHA,2013,130.7104461354
GHA,2014,108.430263216
GHA,2015,100.0
GHA,2016,95.9528587381
GHA,2017,93.9271715083
GHA,2018,97.5418601801
GHA,2019,99.5985164528
GHA,2020,92.3022994191
GHA,2021,101.2149964286
GHA,2022,
GHA,2023,
GIB,1960,
GIB,1961,
GIB,1962,
GIB,1963,
GIB,1964,
GIB,1965,
GIB,1966,
GIB,1967,
GIB,1968,
GIB,1969,
GIB,1970,
GIB,1971,
GIB,1972,
GIB,1973,
GIB,1974,
GIB,1975,
GIB,1976,
GIB,1977,
GIB,1978,
GIB,1979,
GIB,1980,
GIB,1981,
GIB,1982,
GIB,1983,
GIB,1984,
GIB,1985,
GIB,1986,
GIB,1987,
GIB,1988,
GIB,1989,
GIB,1990,
GIB,1991,
GIB,1992,
GIB,1993,
GIB,1994,
GIB,1995,52.3967061153
GIB,1996,55.3849715216
GIB,1997,45.5516367739
GIB,1998,54.3700212568
GIB,1999,62.2547412382
GIB,2000,61.7310606623
GIB,2001,55.8888979976
GIB,2002,49.280766066300004
GIB,2003,59.9516240222
GIB,2004,68.6145772195
GIB,2005,64.4746670348
GIB,2006,81.8245097345
GIB,2007,102.1042427149
GIB,2008,99.1174817069
GIB,2009,86.691871146
GIB,2010,80.5535780645
GIB,2011,90.168785171
GIB,2012,77.3848018513
GIB,2013,95.9665643513
GIB,2014,117.0586567927
GIB,2015,100.0
GIB,2016,106.5021178658
GIB,2017,112.9410980053
GIB,2018,125.7753136793
GIB,2019,109.0908332908
GIB,2020,96.2566176168
GIB,2021,107.8074117604
GIB,2022,
GIB,2023,
GIN,1960,
GIN,1961,
GIN,1962,
GIN,1963,
GIN,1964,
GIN,1965,
GIN,1966,
GIN,1967,
GIN,1968,
GIN,1969,
GIN,1970,
GIN,1971,
GIN,1972,
GIN,1973,
GIN,1974,
GIN,1975,
GIN,1976,
GIN,1977,
GIN,1978,
GIN,1979,
GIN,1980,12.311250026
GIN,1981,16.8392365898
GIN,1982,13.656960847
GIN,1983,11.6480384273
GIN,1984,14.1450335149
GIN,1985,16.9752531046
GIN,1986,15.6166838669
GIN,1987,20.4690490721
GIN,1988,27.3058965847
GIN,1989,28.3956702092
GIN,1990,31.8533075581
GIN,1991,31.5076806175
GIN,1992,33.7419445282
GIN,1993,34.0155278368
GIN,1994,30.5501389534
GIN,1995,37.3449774681
GIN,1996,29.5500008607
GIN,1997,28.2743225114
GIN,1998,24.4817611477
GIN,1999,25.3644348099
GIN,2000,27.9228926631
GIN,2001,27.4210106057
GIN,2002,30.4323029502
GIN,2003,29.2004106285
GIN,2004,35.5880004552
GIN,2005,37.413026116
GIN,2006,43.6199384085
GIN,2007,55.5542374895
GIN,2008,62.3278202328
GIN,2009,48.3672864213
GIN,2010,64.1003764048
GIN,2011,96.0688947115
GIN,2012,102.8383711421
GIN,2013,85.2861868228
GIN,2014,108.2431846606
GIN,2015,100.0
GIN,2016,202.0960419621
GIN,2017,158.9624729028
GIN,2018,154.4719972409
GIN,2019,158.3209763876
GIN,2020,170.0668415412
GIN,2021,186.7913767462
GIN,2022,
GIN,2023,
GMB,1960,
GMB,1961,
GMB,1962,
GMB,1963,
GMB,1964,
GMB,1965,
GMB,1966,
GMB,1967,
GMB,1968,
GMB,1969,
GMB,1970,
GMB,1971,
GMB,1972,
GMB,1973,
GMB,1974,
GMB,1975,
GMB,1976,
GMB,1977,
GMB,1978,
GMB,1979,
GMB,1980,39.3063132672
GMB,1981,29.9438424077
GMB,1982,24.5318694293
GMB,1983,27.4298676091
GMB,1984,23.8175289223
GMB,1985,22.179868844
GMB,1986,24.7999253507
GMB,1987,30.2230673245
GMB,1988,32.6859499098
GMB,1989,38.3001530157
GMB,1990,44.6215675076
GMB,1991,47.9311550724
GMB,1992,51.892821931
GMB,1993,61.8757662327
GMB,1994,50.4073454148
GMB,1995,43.4103214541
GMB,1996,61.4029138834
GMB,1997,66.1641119567
GMB,1998,54.2943178607
GMB,1999,45.6932213284
GMB,2000,44.5060753103
GMB,2001,31.8920539653
GMB,2002,38.2254826808
GMB,2003,37.2408750171
GMB,2004,54.470438192
GMB,2005,61.7799065554
GMB,2006,61.7106484263
GMB,2007,76.3848012593
GMB,2008,76.6863477665
GMB,2009,72.3380803979
GMB,2010,67.8367788004
GMB,2011,81.0776931884
GMB,2012,90.4468170429
GMB,2013,83.3586890527
GMB,2014,92.1543064191
GMB,2015,100.0
GMB,2016,79.9788332933
GMB,2017,130.525608854
GMB,2018,161.2207587953
GMB,2019,147.7382739757
GMB,2020,138.472442313
GMB,2021,144.5519246234
GMB,2022,
GMB,2023,
GNB,1960,
GNB,1961,
GNB,1962,
GNB,1963,
GNB,1964,
GNB,1965,
GNB,1966,
GNB,1967,
GNB,1968,
GNB,1969,
GNB,1970,
GNB,1971,
GNB,1972,
GNB,1973,
GNB,1974,
GNB,1975,
GNB,1976,
GNB,1977,
GNB,1978,
GNB,1979,
GNB,1980,32.2008562598
GNB,1981,29.1443772135
GNB,1982,29.0734296935
GNB,1983,32.0632345166
GNB,1984,28.0980186966
GNB,1985,35.1225233779
GNB,1986,35.1225233779
GNB,1987,40.9762772647
GNB,1988,38.788495282
GNB,1989,45.3739098877
GNB,1990,50.1818906388
GNB,1991,44.4322164812
GNB,1992,56.406479851
GNB,1993,35.9583223573
GNB,1994,95.8733666592
GNB,1995,64.2249949728
GNB,1996,42.0397731295
GNB,1997,42.8016032384
GNB,1998,30.4693392251
GNB,1999,24.4077981749
GNB,2000,28.7764102343
GNB,2001,29.9590686384
GNB,2002,28.5094362768
GNB,2003,31.4087009942
GNB,2004,40.1064951002
GNB,2005,59.5183243077
GNB,2006,69.9844727354
GNB,2007,92.4911781015
GNB,2008,109.5028872744
GNB,2009,97.729864334
GNB,2010,94.9295230218
GNB,2011,116.0242246417
GNB,2012,87.8346738991
GNB,2013,88.3206496274
GNB,2014,103.500140905
GNB,2015,100.0
GNB,2016,111.226614247
GNB,2017,140.4693750143
GNB,2018,137.2719692542
GNB,2019,161.9741877597
GNB,2020,144.3118671741
GNB,2021,171.4890913148
GNB,2022,
GNB,2023,
GNQ,1960,
GNQ,1961,
GNQ,1962,
GNQ,1963,
GNQ,1964,
GNQ,1965,
GNQ,1966,
GNQ,1967,
GNQ,1968,
GNQ,1969,
GNQ,1970,
GNQ,1971,
GNQ,1972,
GNQ,1973,
GNQ,1974,
GNQ,1975,
GNQ,1976,
GNQ,1977,
GNQ,1978,
GNQ,1979,
GNQ,1980,0.745366101
GNQ,1981,0.7722276755
GNQ,1982,0.8666066411
GNQ,1983,0.5402299921
GNQ,1984,0.4975127059
GNQ,1985,0.559530005
GNQ,1986,1.4676869021
GNQ,1987,1.6345154529
GNQ,1988,1.7379296745
GNQ,1989,1.5552709686
GNQ,1990,1.7297774988
GNQ,1991,1.9093865943
GNQ,1992,1.5902506448
GNQ,1993,1.70472184
GNQ,1994,1.0491489288
GNQ,1995,3.4325603142
GNQ,1996,8.2841297163
GNQ,1997,9.3707194487
GNQ,1998,8.992740659
GNQ,1999,12.0565135014
GNQ,2000,12.794088445
GNQ,2001,23.0634011229
GNQ,2002,14.3827113952
GNQ,2003,25.7583864872
GNQ,2004,30.9781476312
GNQ,2005,37.1624298475
GNQ,2006,57.3038994595
GNQ,2007,78.5049522169
GNQ,2008,107.4282444247
GNQ,2009,158.7771907903
GNQ,2010,155.5999448643
GNQ,2011,197.7835579007
GNQ,2012,212.9038443495
GNQ,2013,173.1485548014
GNQ,2014,168.6635318265
GNQ,2015,100.0
GNQ,2016,65.8919270038
GNQ,2017,80.6213211825
GNQ,2018,87.5747190278
GNQ,2019,64.7679084279
GNQ,2020,45.3331593131
GNQ,2021,53.8997074124
GNQ,2022,
GNQ,2023,
GRC,1960,
GRC,1961,
GRC,1962,
GRC,1963,
GRC,1964,
GRC,1965,
GRC,1966,
GRC,1967,
GRC,1968,
GRC,1969,
GRC,1970,
GRC,1971,
GRC,1972,
GRC,1973,
GRC,1974,
GRC,1975,
GRC,1976,
GRC,1977,
GRC,1978,
GRC,1979,
GRC,1980,
GRC,1981,
GRC,1982,
GRC,1983,
GRC,1984,
GRC,1985,
GRC,1986,
GRC,1987,
GRC,1988,
GRC,1989,
GRC,1990,
GRC,1991,
GRC,1992,
GRC,1993,
GRC,1994,
GRC,1995,55.359092324
GRC,1996,60.2749503432
GRC,1997,57.5459666721
GRC,1998,64.6824098927
GRC,1999,65.31348965
GRC,2000,71.3826891853
GRC,2001,68.4189698297
GRC,2002,67.4778769306
GRC,2003,95.8660560801
GRC,2004,112.7676314939
GRC,2005,116.3506865769
GRC,2006,135.9780268236
GRC,2007,167.8531128709
GRC,2008,197.8785912087
GRC,2009,148.4376495802
GRC,2010,143.0194588426
GRC,2011,144.2204439636
GRC,2012,135.3594631999
GRC,2013,133.4173508775
GRC,2014,132.4807040635
GRC,2015,100.0
GRC,2016,100.0494756274
GRC,2017,114.3403102036
GRC,2018,136.5306804547
GRC,2019,133.3392097467
GRC,2020,119.4750451365
GRC,2021,162.1317021037
GRC,2022,
GRC,2023,
GRD,1960,
GRD,1961,
GRD,1962,
GRD,1963,
GRD,1964,
GRD,1965,
GRD,1966,
GRD,1967,
GRD,1968,
GRD,1969,
GRD,1970,
GRD,1971,
GRD,1972,
GRD,1973,
GRD,1974,
GRD,1975,
GRD,1976,
GRD,1977,
GRD,1978,
GRD,1979,
GRD,1980,13.1217115055
GRD,1981,14.199512437
GRD,1982,14.7530469936
GRD,1983,14.9515480067
GRD,1984,14.6240317867
GRD,1985,18.0987403141
GRD,1986,21.1381368425
GRD,1987,23.2771185534
GRD,1988,24.0901208021
GRD,1989,25.8806543129
GRD,1990,27.767929625
GRD,1991,32.3073729257
GRD,1992,27.8552115328
GRD,1993,30.9328134987
GRD,1994,31.029764364
GRD,1995,33.2396925698
GRD,1996,40.9310490318
GRD,1997,46.6161633791
GRD,1998,53.8029350287
GRD,1999,54.3026809846
GRD,2000,64.191141129
GRD,2001,56.9909325212
GRD,2002,53.4962055243
GRD,2003,68.394495547
GRD,2004,62.7572320622
GRD,2005,88.2133611262
GRD,2006,80.3539889676
GRD,2007,98.1547841166
GRD,2008,97.6652535518
GRD,2009,75.7624553133
GRD,2010,85.4890870425
GRD,2011,90.2077749383
GRD,2012,91.7411535961
GRD,2013,99.0451728235
GRD,2014,91.2803574895
GRD,2015,100.0
GRD,2016,94.2261733673
GRD,2017,112.9842549196
GRD,2018,125.5233353529
GRD,2019,127.5932890432
GRD,2020,105.6372634463
GRD,2021,120.9205110546
GRD,2022,
GRD,2023,
GRL,1960,
GRL,1961,
GRL,1962,
GRL,1963,
GRL,1964,
GRL,1965,
GRL,1966,
GRL,1967,
GRL,1968,
GRL,1969,
GRL,1970,
GRL,1971,
GRL,1972,
GRL,1973,
GRL,1974,
GRL,1975,
GRL,1976,
GRL,1977,
GRL,1978,
GRL,1979,
GRL,1980,51.7269544594
GRL,1981,46.3476036029
GRL,1982,43.0979077717
GRL,1983,41.141780187
GRL,1984,44.0286459002
GRL,1985,46.7462434719
GRL,1986,56.7759721866
GRL,1987,80.0486845822
GRL,1988,81.9047972585
GRL,1989,62.9051193318
GRL,1990,70.2530602367
GRL,1991,64.3442929165
GRL,1992,71.9747679854
GRL,1993,54.5754863811
GRL,1994,61.7757711511
GRL,1995,65.0881356969
GRL,1996,70.3371789
GRL,1997,59.539147171
GRL,1998,61.3388191076
GRL,1999,61.3388191076
GRL,2000,54.740021952
GRL,2001,48.5911427751
GRL,2002,58.0394205571
GRL,2003,68.9874249475
GRL,2004,81.8850739359
GRL,2005,88.8588027449
GRL,2006,98.9723592728
GRL,2007,113.5173080075
GRL,2008,134.1913395131
GRL,2009,111.3424044421
GRL,2010,121.2427737102
GRL,2011,137.2954736722
GRL,2012,129.0834205753
GRL,2013,143.158804913
GRL,2014,130.0458185862
GRL,2015,100.0
GRL,2016,110.0170406728
GRL,2017,114.0032194172
GRL,2018,124.3498334497
GRL,2019,147.8129065707
GRL,2020,143.5550326794
GRL,2021,128.6559984958
GRL,2022,
GRL,2023,
GTM,1960,
GTM,1961,
GTM,1962,
GTM,1963,
GTM,1964,
GTM,1965,
GTM,1966,
GTM,1967,
GTM,1968,
GTM,1969,
GTM,1970,
GTM,1971,
GTM,1972,
GTM,1973,
GTM,1974,
GTM,1975,
GTM,1976,
GTM,1977,
GTM,1978,
GTM,1979,
GTM,1980,9.7799821982
GTM,1981,10.3309602171
GTM,1982,8.4936529088
GTM,1983,6.890896776
GTM,1984,7.8234717403
GTM,1985,7.188904656
GTM,1986,5.8653090839
GTM,1987,8.8557906179
GTM,1988,9.5275015992
GTM,1989,10.1201517666
GTM,1990,10.0894330906
GTM,1991,11.3282769331
GTM,1992,15.4910859737
GTM,1993,15.9056045292
GTM,1994,17.0201050451
GTM,1995,18.665238532
GTM,1996,17.8358613408
GTM,1997,21.8364866502
GTM,1998,26.3660312491
GTM,1999,25.8507176015
GTM,2000,29.3167546054
GTM,2001,31.7861784309
GTM,2002,43.4178675444
GTM,2003,46.0715343905
GTM,2004,53.7111017216
GTM,2005,59.5173089523
GTM,2006,67.5435032685
GTM,2007,76.9614412341
GTM,2008,82.464356055
GTM,2009,65.3711359445
GTM,2010,78.4495582027
GTM,2011,94.1793797146
GTM,2012,96.3415428144
GTM,2013,99.30944836
GTM,2014,103.639933189
GTM,2015,100.0
GTM,2016,96.3759041909
GTM,2017,104.2415901552
GTM,2018,111.6757499676
GTM,2019,112.7108649131
GTM,2020,103.2039401899
GTM,2021,150.8342086334
GTM,2022,
GTM,2023,
GUM,1960,
GUM,1961,
GUM,1962,
GUM,1963,
GUM,1964,
GUM,1965,
GUM,1966,
GUM,1967,
GUM,1968,
GUM,1969,
GUM,1970,
GUM,1971,
GUM,1972,
GUM,1973,
GUM,1974,
GUM,1975,
GUM,1976,
GUM,1977,
GUM,1978,
GUM,1979,
GUM,1980,56.6028200162
GUM,1981,23.4901703072
GUM,1982,21.65057866
GUM,1983,26.8863395089
GUM,1984,37.6408753112
GUM,1985,41.1785515623
GUM,1986,31.9805933084
GUM,1987,19.8109870069
GUM,1988,32.4051144624
GUM,1989,34.8107343128
GUM,1990,65.2347500429
GUM,1991,66.9328346467
GUM,1992,53.2066508205
GUM,1993,32.263607413
GUM,1994,42.3106079628
GUM,1995,62.4113475245
GUM,1996,56.7375886391
GUM,1997,43.9716311947
GUM,1998,55.3191489237
GUM,1999,46.8085106255
GUM,2000,59.5744680699
GUM,2001,60.9929077972
