Country Code,Year,Export
SEN,1987,23.2256518597
SEN,1988,22.642267329
SEN,1989,26.545106764
SEN,1990,29.1724819411
SEN,1991,26.8418929215
SEN,1992,25.7675032916
SEN,1993,27.0785864844
SEN,1994,30.2906100885
SEN,1995,38.032800923
SEN,1996,37.8291383126
SEN,1997,34.6376578537
SEN,1998,37.0531219997
SEN,1999,39.3284460357
SEN,2000,35.2295775211
SEN,2001,38.4045168267
SEN,2002,40.8550542858
SEN,2003,48.1300873908
SEN,2004,57.7790786824
SEN,2005,60.4250847749
SEN,2006,61.0325500359
SEN,2007,64.090323024
SEN,2008,83.1069532528
SEN,2009,77.2449996047
SEN,2010,82.7488301532
SEN,2011,97.3209895005
SEN,2012,96.9365614265
SEN,2013,101.8882935532
SEN,2014,105.3031227484
SEN,2015,100.0
SEN,2016,101.0952734381
SEN,2017,114.4493657037
SEN,2018,138.7326986959
SEN,2019,159.9938680525
SEN,2020,150.4538108421
SEN,2021,199.1912486454
SEN,2022,
SEN,2023,
SGP,1960,
SGP,1961,
SGP,1962,
SGP,1963,
SGP,1964,
SGP,1965,
SGP,1966,
SGP,1967,
SGP,1968,
SGP,1969,
SGP,1970,
SGP,1971,
SGP,1972,
SGP,1973,
SGP,1974,
SGP,1975,
SGP,1976,
SGP,1977,
SGP,1978,
SGP,1979,
SGP,1980,5.5108130646
SGP,1981,5.9636171198
SGP,1982,5.9126197762
SGP,1983,6.2097297739
SGP,1984,6.846129944
SGP,1985,6.4883806094
SGP,1986,6.3981326674
SGP,1987,8.1590341624
SGP,1988,11.1794533707
SGP,1989,12.7026896241
SGP,1990,14.9976268573
SGP,1991,16.7713843473
SGP,1992,18.0528880815
SGP,1993,21.0507524142
SGP,1994,27.5395312199
SGP,1995,33.6383353785
SGP,1996,35.557064115
SGP,1997,35.5488158007
SGP,1998,31.2568477205
SGP,1999,32.6178197062
SGP,2000,39.1948554846
SGP,2001,34.6289864601
SGP,2002,35.6034253344
SGP,2003,45.4800715674
SGP,2004,56.4972606821
SGP,2005,65.3178381264
SGP,2006,77.3086128317
SGP,2007,85.1305525881
SGP,2008,96.1855991907
SGP,2009,76.7469785378
SGP,2010,100.079677066
SGP,2011,116.4728585452
SGP,2012,116.1571036528
SGP,2013,116.6851303571
SGP,2014,118.1438341231
SGP,2015,100.0
SGP,2016,93.9970673829
SGP,2017,106.217215909
SGP,2018,117.4545156891
SGP,2019,111.1427648459
SGP,2020,103.1135976556
SGP,2021,130.0836988266
SGP,2022,
SGP,2023,
SLB,1960,
SLB,1961,
SLB,1962,
SLB,1963,
SLB,1964,
SLB,1965,
SLB,1966,
SLB,1967,
SLB,1968,
SLB,1969,
SLB,1970,
SLB,1971,
SLB,1972,
SLB,1973,
SLB,1974,
SLB,1975,
SLB,1976,
SLB,1977,
SLB,1978,
SLB,1979,
SLB,1980,19.6362808051
SLB,1981,17.3648904185
SLB,1982,15.3586001564
SLB,1983,16.220499746
SLB,1984,24.6365478064
SLB,1985,18.5520041748
SLB,1986,17.3212408932
SLB,1987,16.9321274163
SLB,1988,21.5778247015
SLB,1989,19.6563982356
SLB,1990,18.6397797104
SLB,1991,22.2217413297
SLB,1992,27.1198859149
SLB,1993,34.1440459527
SLB,1994,37.6209204726
SLB,1995,42.0503445411
SLB,1996,40.3705285542
SLB,1997,39.1200321662
SLB,1998,29.4647116255
SLB,1999,31.4684528868
SLB,2000,17.2327241954
SLB,2001,11.7382324231
SLB,2002,14.4854783084
SLB,2003,18.4814723235
SLB,2004,24.2816576357
SLB,2005,25.8311043245
SLB,2006,30.339085076
SLB,2007,41.0968004574
SLB,2008,52.4634054386
SLB,2009,41.1599871186
SLB,2010,55.8799803301
SLB,2011,104.4558035608
SLB,2012,124.8523355479
SLB,2013,121.5386575111
SLB,2014,114.5143341415
SLB,2015,100.0
SLB,2016,109.2162607131
SLB,2017,124.8036343701
SLB,2018,142.1355091638
SLB,2019,115.1155966236
SLB,2020,94.583180367
SLB,2021,92.703065187
SLB,2022,
SLB,2023,
SLE,1960,
SLE,1961,
SLE,1962,
SLE,1963,
SLE,1964,
SLE,1965,
SLE,1966,
SLE,1967,
SLE,1968,
SLE,1969,
SLE,1970,
SLE,1971,
SLE,1972,
SLE,1973,
SLE,1974,
SLE,1975,
SLE,1976,
SLE,1977,
SLE,1978,
SLE,1979,
SLE,1980,
SLE,1981,
SLE,1982,
SLE,1983,
SLE,1984,
SLE,1985,
SLE,1986,
SLE,1987,
SLE,1988,
SLE,1989,
SLE,1990,
SLE,1991,
SLE,1992,
SLE,1993,
SLE,1994,
SLE,1995,
SLE,1996,
SLE,1997,
SLE,1998,
SLE,1999,
SLE,2000,2.5470866486
SLE,2001,5.6674451441
SLE,2002,9.5113409578
SLE,2003,18.0285338645
SLE,2004,27.0845249135
SLE,2005,30.975128298
SLE,2006,45.1513629012
SLE,2007,47.9266521612
SLE,2008,42.1476169579
SLE,2009,45.0780769779
SLE,2010,66.6855047327
SLE,2011,68.3433301526
SLE,2012,219.2453108698
SLE,2013,374.6323903185
SLE,2014,303.3060297293
SLE,2015,100.0
SLE,2016,121.9515376837
SLE,2017,110.8159457898
SLE,2018,108.2583645839
SLE,2019,124.0834348684
SLE,2020,82.6653548759
SLE,2021,136.2186074844
SLE,2022,
SLE,2023,
SLV,1960,
SLV,1961,
SLV,1962,
SLV,1963,
SLV,1964,
SLV,1965,
SLV,1966,
SLV,1967,
SLV,1968,
SLV,1969,
SLV,1970,
SLV,1971,
SLV,1972,
SLV,1973,
SLV,1974,
SLV,1975,
SLV,1976,
SLV,1977,
SLV,1978,
SLV,1979,
SLV,1980,38.7394191368
SLV,1981,31.9211531413
SLV,1982,28.0247721813
SLV,1983,29.4624742471
SLV,1984,28.742821816
SLV,1985,27.2073496012
SLV,1986,30.2486424306
SLV,1987,23.6788087961
SLV,1988,24.3928514611
SLV,1989,19.9346928232
SLV,1990,23.3005505019
SLV,1991,23.5610037773
SLV,1992,23.9416662502
SLV,1993,29.3185838306
SLV,1994,33.814848786
SLV,1995,29.987033799
SLV,1996,32.4738519791
SLV,1997,43.8551293372
SLV,1998,44.5085998051
SLV,1999,45.561413342
SLV,2000,53.3849070257
SLV,2001,51.9872062974
SLV,2002,54.383264685
SLV,2003,56.7793230778
SLV,2004,59.9851402898
SLV,2005,62.0433907357
SLV,2006,67.2711545213
SLV,2007,72.8710334239
SLV,2008,84.2450499755
SLV,2009,70.1790980991
SLV,2010,81.6729175891
SLV,2011,96.3560360398
SLV,2012,96.9151163119
SLV,2013,99.6742138536
SLV,2014,96.2331472937
SLV,2015,100.0
SLV,2016,98.3863324935
SLV,2017,104.5554567416
SLV,2018,107.1943883276
SLV,2019,107.1869460445
SLV,2020,91.2738509738
SLV,2021,120.3247883398
SLV,2022,
SLV,2023,
SMR,1960,
SMR,1961,
SMR,1962,
SMR,1963,
SMR,1964,
SMR,1965,
SMR,1966,
SMR,1967,
SMR,1968,
SMR,1969,
SMR,1970,
SMR,1971,
SMR,1972,
SMR,1973,
SMR,1974,
SMR,1975,
SMR,1976,
SMR,1977,
SMR,1978,
SMR,1979,
SMR,1980,
SMR,1981,
SMR,1982,
SMR,1983,
SMR,1984,
SMR,1985,
SMR,1986,
SMR,1987,
SMR,1988,
SMR,1989,
SMR,1990,
SMR,1991,
SMR,1992,
SMR,1993,
SMR,1994,
SMR,1995,
SMR,1996,
SMR,1997,
SMR,1998,
SMR,1999,
SMR,2000,
SMR,2001,
SMR,2002,
SMR,2003,
SMR,2004,
SMR,2005,
SMR,2006,
SMR,2007,
SMR,2008,
SMR,2009,
SMR,2010,
SMR,2011,
SMR,2012,
SMR,2013,
SMR,2014,
SMR,2015,
SMR,2016,
SMR,2017,
SMR,2018,
SMR,2019,
SMR,2020,
SMR,2021,
SMR,2022,
SMR,2023,
SOM,1960,
SOM,1961,
SOM,1962,
SOM,1963,
SOM,1964,
SOM,1965,
SOM,1966,
SOM,1967,
SOM,1968,
SOM,1969,
SOM,1970,
SOM,1971,
SOM,1972,
SOM,1973,
SOM,1974,
SOM,1975,
SOM,1976,
SOM,1977,
SOM,1978,
SOM,1979,
SOM,1980,32.0484435211
SOM,1981,34.6395906376
SOM,1982,21.320166592
SOM,1983,24.4113639793
SOM,1984,10.0691172697
SOM,1985,20.5928260288
SOM,1986,19.2745212595
SOM,1987,23.5476470632
SOM,1988,27.2070792658
SOM,1989,17.1379583598
SOM,1990,34.0940888536
SOM,1991,20.6837472366
SOM,1992,26.8206832298
SOM,1993,26.5933893054
SOM,1994,30.9119738948
SOM,1995,38.6340909122
SOM,1996,42.5000000022
SOM,1997,40.2250000009
SOM,1998,44.7749999991
SOM,1999,43.4090909113
SOM,2000,43.8636363658
SOM,2001,64.7727272837
SOM,2002,67.5022727263
SOM,2003,50.6818182059
SOM,2004,40.9090909091
SOM,2005,56.8181818401
SOM,2006,65.909090931
SOM,2007,79.5454545674
SOM,2008,95.4545454545
SOM,2009,98.8636363527
SOM,2010,102.2727272947
SOM,2011,118.1818181818
SOM,2012,122.7272727273
SOM,2013,118.1818181818
SOM,2014,115.909090931
SOM,2015,100.0
SOM,2016,100.0
SOM,2017,109.0909090909
SOM,2018,109.0909090909
SOM,2019,106.8181818401
SOM,2020,77.2727272727
SOM,2021,102.2727272947
SOM,2022,
SOM,2023,
SRB,1960,
SRB,1961,
SRB,1962,
SRB,1963,
SRB,1964,
SRB,1965,
SRB,1966,
SRB,1967,
SRB,1968,
SRB,1969,
SRB,1970,
SRB,1971,
SRB,1972,
SRB,1973,
SRB,1974,
SRB,1975,
SRB,1976,
SRB,1977,
SRB,1978,
SRB,1979,
SRB,1980,
SRB,1981,
SRB,1982,
SRB,1983,
SRB,1984,
SRB,1985,
SRB,1986,
SRB,1987,
SRB,1988,
SRB,1989,
SRB,1990,
SRB,1991,
SRB,1992,
SRB,1993,
SRB,1994,
SRB,1995,
SRB,1996,
SRB,1997,
SRB,1998,
SRB,1999,
SRB,2000,
SRB,2001,
SRB,2002,
SRB,2003,
SRB,2004,
SRB,2005,
SRB,2006,
SRB,2007,
SRB,2008,82.0262853009
SRB,2009,62.3870278078
SRB,2010,73.2229091796
SRB,2011,88.0623042262
SRB,2012,83.9469808574
SRB,2013,109.2288525276
SRB,2014,110.9828577429
SRB,2015,100.0
SRB,2016,111.197715365
SRB,2017,127.0337986535
SRB,2018,143.7356116859
SRB,2019,146.7506510818
SRB,2020,145.7628972756
SRB,2021,191.1105980773
SRB,2022,
SRB,2023,
SSA,1960,
SSA,1961,
SSA,1962,
SSA,1963,
SSA,1964,
SSA,1965,
SSA,1966,
SSA,1967,
SSA,1968,
SSA,1969,
SSA,1970,
SSA,1971,
SSA,1972,
SSA,1973,
SSA,1974,
SSA,1975,
SSA,1976,
SSA,1977,
SSA,1978,
SSA,1979,
SSA,1980,
SSA,1981,
SSA,1982,
SSA,1983,
SSA,1984,
SSA,1985,
SSA,1986,
SSA,1987,
SSA,1988,
SSA,1989,
SSA,1990,
SSA,1991,
SSA,1992,
SSA,1993,
SSA,1994,
SSA,1995,
SSA,1996,
SSA,1997,
SSA,1998,
SSA,1999,
SSA,2000,
SSA,2001,
SSA,2002,
SSA,2003,
SSA,2004,
SSA,2005,
SSA,2006,
SSA,2007,
SSA,2008,
SSA,2009,
SSA,2010,
SSA,2011,
SSA,2012,
SSA,2013,
SSA,2014,
SSA,2015,
SSA,2016,
SSA,2017,
SSA,2018,
SSA,2019,
SSA,2020,
SSA,2021,
SSA,2022,
SSA,2023,
SSD,1960,
SSD,1961,
SSD,1962,
SSD,1963,
SSD,1964,
SSD,1965,
SSD,1966,
SSD,1967,
SSD,1968,
SSD,1969,
SSD,1970,
SSD,1971,
SSD,1972,
SSD,1973,
SSD,1974,
SSD,1975,
SSD,1976,
SSD,1977,
SSD,1978,
SSD,1979,
SSD,1980,
SSD,1981,
SSD,1982,
SSD,1983,
SSD,1984,
SSD,1985,
SSD,1986,
SSD,1987,
SSD,1988,
SSD,1989,
SSD,1990,
SSD,1991,
SSD,1992,
SSD,1993,
SSD,1994,
SSD,1995,
SSD,1996,
SSD,1997,
SSD,1998,
SSD,1999,
SSD,2000,
SSD,2001,
SSD,2002,
SSD,2003,
SSD,2004,
SSD,2005,
SSD,2006,
SSD,2007,
SSD,2008,
SSD,2009,
SSD,2010,
SSD,2011,
SSD,2012,
SSD,2013,
SSD,2014,
SSD,2015,
SSD,2016,
SSD,2017,
SSD,2018,
SSD,2019,
SSD,2020,
SSD,2021,
SSD,2022,
SSD,2023,
SSF,1960,
SSF,1961,
SSF,1962,
SSF,1963,
SSF,1964,
SSF,1965,
SSF,1966,
SSF,1967,
SSF,1968,
SSF,1969,
SSF,1970,
SSF,1971,
SSF,1972,
SSF,1973,
SSF,1974,
SSF,1975,
SSF,1976,
SSF,1977,
SSF,1978,
SSF,1979,
SSF,1980,
SSF,1981,
SSF,1982,
SSF,1983,
SSF,1984,
SSF,1985,
SSF,1986,
SSF,1987,
SSF,1988,
SSF,1989,
SSF,1990,
SSF,1991,
SSF,1992,
SSF,1993,
SSF,1994,
SSF,1995,
SSF,1996,
SSF,1997,
SSF,1998,
SSF,1999,
SSF,2000,
SSF,2001,
SSF,2002,
SSF,2003,
SSF,2004,
SSF,2005,
SSF,2006,
SSF,2007,
SSF,2008,
SSF,2009,
SSF,2010,
SSF,2011,
SSF,2012,
SSF,2013,
SSF,2014,
SSF,2015,
SSF,2016,
SSF,2017,
SSF,2018,
SSF,2019,
SSF,2020,
SSF,2021,
SSF,2022,
SSF,2023,
SST,1960,
SST,1961,
SST,1962,
SST,1963,
SST,1964,
SST,1965,
SST,1966,
SST,1967,
SST,1968,
SST,1969,
SST,1970,
SST,1971,
SST,1972,
SST,1973,
SST,1974,
SST,1975,
SST,1976,
SST,1977,
SST,1978,
SST,1979,
SST,1980,
SST,1981,
SST,1982,
SST,1983,
SST,1984,
SST,1985,
SST,1986,
SST,1987,
SST,1988,
SST,1989,
SST,1990,
SST,1991,
SST,1992,
SST,1993,
SST,1994,
SST,1995,
SST,1996,
SST,1997,
SST,1998,
SST,1999,
SST,2000,
SST,2001,
SST,2002,
SST,2003,
SST,2004,
SST,2005,
SST,2006,
SST,2007,
SST,2008,
SST,2009,
SST,2010,
SST,2011,
SST,2012,
SST,2013,
SST,2014,
SST,2015,
SST,2016,
SST,2017,
SST,2018,
SST,2019,
SST,2020,
SST,2021,
SST,2022,
SST,2023,
STP,1960,
STP,1961,
STP,1962,
STP,1963,
STP,1964,
STP,1965,
STP,1966,
STP,1967,
STP,1968,
STP,1969,
STP,1970,
STP,1971,
STP,1972,
STP,1973,
STP,1974,
STP,1975,
STP,1976,
STP,1977,
STP,1978,
STP,1979,
STP,1980,164.0570740053
STP,1981,82.4158809814
STP,1982,84.9353554642
STP,1983,83.3946731034
STP,1984,118.1215569496
STP,1985,56.276152069
STP,1986,95.5068513263
STP,1987,62.9834813263
STP,1988,91.8578006897
STP,1989,47.4659604244
STP,1990,42.5015824138
STP,1991,58.0814067905
STP,1992,52.9299251989
STP,1993,50.2291428382
STP,1994,56.9907582228
STP,1995,45.0928381963
STP,1996,43.3244915915
STP,1997,46.8611848011
STP,1998,44.2086649072
STP,1999,19.4060831114
STP,2000,26.525198939
STP,2001,23.1564986737
STP,2002,43.8196286472
STP,2003,58.0813439523
STP,2004,47.7453580902
STP,2005,60.1237842706
STP,2006,68.0813439523
STP,2007,60.1237842706
STP,2008,94.0053050398
STP,2009,71.7683466048
STP,2010,96.6401414589
STP,2011,97.6304155703
STP,2012,107.6038903714
STP,2013,113.9699381167
STP,2014,152.2546419098
STP,2015,100.0
STP,2016,120.6012378515
STP,2017,134.0995062599
STP,2018,141.7147152785
STP,2019,116.255946366
STP,2020,123.1755464456
STP,2021,183.8277703979
STP,2022,
STP,2023,
SUR,1960,
SUR,1961,
SUR,1962,
SUR,1963,
SUR,1964,
SUR,1965,
SUR,1966,
SUR,1967,
SUR,1968,
SUR,1969,
SUR,1970,
SUR,1971,
SUR,1972,
SUR,1973,
SUR,1974,
SUR,1975,
SUR,1976,
SUR,1977,
SUR,1978,
SUR,1979,
SUR,1980,24.4091311052
SUR,1981,22.4946968931
SUR,1982,20.3409109461
SUR,1983,17.416101996
SUR,1984,16.884288347
SUR,1985,15.6080305162
SUR,1986,15.9004924256
SUR,1987,14.5178244015
SUR,1988,19.4368989355
SUR,1989,25.712015204
SUR,1990,22.4149129823
SUR,1991,17.0438561734
SUR,1992,18.5594182829
SUR,1993,15.4726683973
SUR,1994,21.2976059677
SUR,1995,28.8440960943
SUR,1996,32.478000352
SUR,1997,34.1217091249
SUR,1998,20.8670338305
SUR,1999,21.2341584448
SUR,2000,23.981117228
SUR,2001,24.390243889
SUR,2002,28.3846758985
SUR,2003,38.6128427108
SUR,2004,52.8959632057
SUR,2005,60.3401319267
SUR,2006,71.1129939891
SUR,2007,82.248986258
SUR,2008,105.4893179019
SUR,2009,84.8416752264
SUR,2010,122.5907522677
SUR,2011,149.2992797763
SUR,2012,163.0938691334
SUR,2013,146.2325243367
SUR,2014,127.8676424835
SUR,2015,100.0
SUR,2016,87.0725655156
SUR,2017,120.5531682968
SUR,2018,131.9343339398
SUR,2019,130.4323064708
SUR,2020,132.7452036436
SUR,2021,91.5817950607
SUR,2022,
SUR,2023,
SVK,1960,
SVK,1961,
SVK,1962,
SVK,1963,
SVK,1964,
SVK,1965,
SVK,1966,
SVK,1967,
SVK,1968,
SVK,1969,
SVK,1970,
SVK,1971,
SVK,1972,
SVK,1973,
SVK,1974,
SVK,1975,
SVK,1976,
SVK,1977,
SVK,1978,
SVK,1979,
SVK,1980,
SVK,1981,
SVK,1982,
SVK,1983,
SVK,1984,
SVK,1985,
SVK,1986,
SVK,1987,
SVK,1988,
SVK,1989,
SVK,1990,
SVK,1991,
SVK,1992,
SVK,1993,
SVK,1994,
SVK,1995,11.4178022955
SVK,1996,11.7504888425
SVK,1997,12.8217395232
SVK,1998,14.267196034
SVK,1999,13.5886365751
SVK,2000,15.7452292098
SVK,2001,16.7604235365
SVK,2002,19.169893872
SVK,2003,29.0598664732
SVK,2004,36.9211990073
SVK,2005,42.4365391367
SVK,2006,55.7070488522
SVK,2007,77.8693344627
SVK,2008,94.6721036753
SVK,2009,74.6305218097
SVK,2010,86.0507654597
SVK,2011,106.2340467832
SVK,2012,107.273531527
SVK,2013,114.1323330396
SVK,2014,114.7467080258
SVK,2015,100.0
SVK,2016,102.5470671535
SVK,2017,111.0032878899
SVK,2018,124.3250981287
SVK,2019,119.1137423381
SVK,2020,115.2956015008
SVK,2021,137.8077704779
SVK,2022,
SVK,2023,
SVN,1960,
SVN,1961,
SVN,1962,
SVN,1963,
SVN,1964,
SVN,1965,
SVN,1966,
SVN,1967,
SVN,1968,
SVN,1969,
SVN,1970,
SVN,1971,
SVN,1972,
SVN,1973,
SVN,1974,
SVN,1975,
SVN,1976,
SVN,1977,
SVN,1978,
SVN,1979,
SVN,1980,
SVN,1981,
SVN,1982,
SVN,1983,
SVN,1984,
SVN,1985,
SVN,1986,
SVN,1987,
SVN,1988,
SVN,1989,
SVN,1990,
SVN,1991,
SVN,1992,
SVN,1993,
SVN,1994,
SVN,1995,26.0462079303
SVN,1996,26.0323962267
SVN,1997,26.2203105397
SVN,1998,28.3374784825
SVN,1999,26.7650428162
SVN,2000,27.4660978778
SVN,2001,29.0220346619
SVN,2002,32.4643242065
SVN,2003,39.9804833324
SVN,2004,51.2422445164
SVN,2005,60.2820254361
SVN,2006,72.7537418133
SVN,2007,94.2758030384
SVN,2008,106.8854422662
SVN,2009,81.9842213063
SVN,2010,91.4519878622
SVN,2011,108.6202487717
SVN,2012,100.7303872365
SVN,2013,106.5111816634
SVN,2014,112.6094648456
SVN,2015,100.0
SVN,2016,103.0916591244
SVN,2017,120.399295594
SVN,2018,138.4303502996
SVN,2019,140.7573756165
SVN,2020,140.410916967
SVN,2021,179.6208517226
SVN,2022,
SVN,2023,
SWE,1960,
SWE,1961,
SWE,1962,
SWE,1963,
SWE,1964,
SWE,1965,
SWE,1966,
SWE,1967,
SWE,1968,
SWE,1969,
SWE,1970,
SWE,1971,
SWE,1972,
SWE,1973,
SWE,1974,
SWE,1975,
SWE,1976,
SWE,1977,
SWE,1978,
SWE,1979,
SWE,1980,
SWE,1981,
SWE,1982,
SWE,1983,
SWE,1984,
SWE,1985,
SWE,1986,
SWE,1987,
SWE,1988,
SWE,1989,
SWE,1990,
SWE,1991,
SWE,1992,
SWE,1993,
SWE,1994,
SWE,1995,57.4533554522
SWE,1996,60.5640423437
SWE,1997,59.1091271059
SWE,1998,60.4778853277
SWE,1999,60.6818973074
SWE,2000,62.0734087233
SWE,2001,54.0230213066
SWE,2002,58.2038856454
SWE,2003,72.9193502398
SWE,2004,88.032942579
SWE,2005,93.528600585
SWE,2006,105.5486488336
SWE,2007,120.5634219821
SWE,2008,130.9261581384
SWE,2009,93.3991857836
SWE,2010,113.2306146663
SWE,2011,133.522814586
SWE,2012,123.0828020638
SWE,2013,119.6299095476
SWE,2014,117.5841913499
SWE,2015,100.0
SWE,2016,99.4763760363
SWE,2017,109.2106412757
SWE,2018,118.5289154834
SWE,2019,114.6779563771
SWE,2020,111.0497071641
SWE,2021,135.5017197599
SWE,2022,
SWE,2023,
SWZ,1960,
SWZ,1961,
SWZ,1962,
SWZ,1963,
SWZ,1964,
SWZ,1965,
SWZ,1966,
SWZ,1967,
SWZ,1968,
SWZ,1969,
SWZ,1970,
SWZ,1971,
SWZ,1972,
SWZ,1973,
SWZ,1974,
SWZ,1975,
SWZ,1976,
SWZ,1977,
SWZ,1978,
SWZ,1979,
SWZ,1980,20.6610322485
SWZ,1981,21.1911364637
SWZ,1982,17.7472059263
SWZ,1983,16.8472099736
SWZ,1984,12.7787335969
SWZ,1985,9.9395510925
SWZ,1986,15.3899363486
SWZ,1987,23.5658746916
SWZ,1988,25.5531970794
SWZ,1989,27.7069430177
SWZ,1990,30.8971067487
SWZ,1991,32.7643668262
SWZ,1992,35.4145551676
SWZ,1993,37.7508069086
SWZ,1994,43.7569725237
SWZ,1995,47.80722054
SWZ,1996,47.2488413938
SWZ,1997,53.1019173873
SWZ,1998,54.1370074322
SWZ,1999,51.7023551607
SWZ,2000,50.4388698931
SWZ,2001,58.1610454395
SWZ,2002,56.7815140013
SWZ,2003,90.3747599408
SWZ,2004,107.5499263517
SWZ,2005,97.6708258463
SWZ,2006,98.7744509666
SWZ,2007,103.7407641341
SWZ,2008,93.8081377991
SWZ,2009,91.600887508
SWZ,2010,99.326263552
SWZ,2011,105.3962018903
SWZ,2012,106.2791019764
SWZ,2013,104.5564535183
SWZ,2014,110.5562369872
SWZ,2015,100.0
SWZ,2016,90.1297064239
SWZ,2017,99.3814810509
SWZ,2018,101.6680458091
SWZ,2019,110.4528247447
SWZ,2020,96.6838505995
SWZ,2021,113.6733905196
SWZ,2022,
SWZ,2023,
SXM,1960,
SXM,1961,
SXM,1962,
SXM,1963,
SXM,1964,
SXM,1965,
SXM,1966,
SXM,1967,
SXM,1968,
SXM,1969,
SXM,1970,
SXM,1971,
SXM,1972,
SXM,1973,
SXM,1974,
SXM,1975,
SXM,1976,
SXM,1977,
SXM,1978,
SXM,1979,
SXM,1980,
SXM,1981,
SXM,1982,
SXM,1983,
SXM,1984,
SXM,1985,
SXM,1986,
SXM,1987,
SXM,1988,
SXM,1989,
SXM,1990,
SXM,1991,
SXM,1992,
SXM,1993,
SXM,1994,
SXM,1995,
SXM,1996,
SXM,1997,
SXM,1998,
SXM,1999,
SXM,2000,
SXM,2001,
SXM,2002,
SXM,2003,
SXM,2004,
SXM,2005,
SXM,2006,
SXM,2007,
SXM,2008,
SXM,2009,
SXM,2010,
SXM,2011,
SXM,2012,
SXM,2013,
SXM,2014,
SXM,2015,
SXM,2016,
SXM,2017,
SXM,2018,
SXM,2019,
SXM,2020,
SXM,2021,
SXM,2022,
SXM,2023,
SYC,1960,
SYC,1961,
SYC,1962,
SYC,1963,
SYC,1964,
SYC,1965,
SYC,1966,
SYC,1967,
SYC,1968,
SYC,1969,
SYC,1970,
SYC,1971,
SYC,1972,
SYC,1973,
SYC,1974,
SYC,1975,
SYC,1976,
SYC,1977,
SYC,1978,
SYC,1979,
SYC,1980,5.113464545
SYC,1981,4.1342179501
SYC,1982,3.6707180503
SYC,1983,4.9144867037
SYC,1984,6.2013390119
SYC,1985,6.744961947
SYC,1986,4.4199191815
SYC,1987,5.3567832518
SYC,1988,7.6954377469
SYC,1989,8.2586441601
SYC,1990,13.78732686
SYC,1991,11.8462653874
SYC,1992,11.5822510494
SYC,1993,12.3555809649
SYC,1994,12.5653176297
SYC,1995,12.8423099397
SYC,1996,33.6590096583
SYC,1997,27.3203834824
SYC,1998,29.5149594002
SYC,1999,35.0051384526
SYC,2000,46.8008935638
SYC,2001,52.1082113974
SYC,2002,55.0031120254
SYC,2003,66.0428155916
SYC,2004,70.1509208071
SYC,2005,81.9556018737
SYC,2006,91.6561726583
SYC,2007,86.8824815148
SYC,2008,103.81017171
SYC,2009,95.38408094
SYC,2010,96.5471072943
SYC,2011,116.5421859464
SYC,2012,119.8028090215
SYC,2013,139.4767949797
SYC,2014,130.1781329059
SYC,2015,100.0
SYC,2016,111.0511393177
SYC,2017,131.8556884244
SYC,2018,137.2403803501
SYC,2019,124.9283782057
SYC,2020,104.1213840331
SYC,2021,111.8810946639
SYC,2022,
SYC,2023,
SYR,1960,
SYR,1961,
SYR,1962,
SYR,1963,
SYR,1964,
SYR,1965,
SYR,1966,
SYR,1967,
SYR,1968,
SYR,1969,
SYR,1970,
SYR,1971,
SYR,1972,
SYR,1973,
SYR,1974,
SYR,1975,
SYR,1976,
SYR,1977,
SYR,1978,
SYR,1979,
SYR,1980,237.7379985304
SYR,1981,237.1954520696
SYR,1982,228.5654665144
SYR,1983,216.8978974528
SYR,1984,209.0586085476
SYR,1985,184.6970312095
SYR,1986,149.4044395929
SYR,1987,152.3154809344
SYR,1988,151.6603500763
SYR,1989,339.0362749752
SYR,1990,475.0981320426
SYR,1991,386.8706009455
SYR,1992,348.8878360665
SYR,1993,354.9088611599
SYR,1994,343.6620194627
SYR,1995,401.9434668532
SYR,1996,451.0817090026
SYR,1997,441.7365998115
SYR,1998,325.9768092005
SYR,1999,390.6898573704
SYR,2000,522.5847174954
SYR,2001,591.9509113599
SYR,2002,737.2724914041
SYR,2003,646.3931376558
SYR,2004,832.2053780306
SYR,2005,982.2234253632
SYR,2006,1231.6561765057
SYR,2007,1302.3044123027
SYR,2008,1738.1790290427
SYR,2009,1224.4089512627
SYR,2010,1443.3437105507
SYR,2011,1185.8080670133
SYR,2012,345.085498949
SYR,2013,192.74160801
SYR,2014,131.1236690019
SYR,2015,100.0
SYR,2016,80.4446399527
SYR,2017,80.3160530706
SYR,2018,71.2087168427
SYR,2019,58.263400084
SYR,2020,98.7423299033
SYR,2021,83.3742780985
SYR,2022,
SYR,2023,
TCA,1960,
TCA,1961,
TCA,1962,
TCA,1963,
TCA,1964,
TCA,1965,
TCA,1966,
TCA,1967,
TCA,1968,
TCA,1969,
TCA,1970,
TCA,1971,
TCA,1972,
TCA,1973,
TCA,1974,
TCA,1975,
TCA,1976,
TCA,1977,
TCA,1978,
TCA,1979,
TCA,1980,
TCA,1981,
TCA,1982,
TCA,1983,
TCA,1984,
TCA,1985,
TCA,1986,
TCA,1987,
TCA,1988,
TCA,1989,
TCA,1990,
TCA,1991,
TCA,1992,
TCA,1993,
TCA,1994,
TCA,1995,
TCA,1996,
TCA,1997,
TCA,1998,
TCA,1999,165.1445076396
TCA,2000,190.3630507895
TCA,2001,156.8206360954
TCA,2002,187.4059139426
TCA,2003,211.9551757089
TCA,2004,262.8536386149
TCA,2005,316.7534927326
TCA,2006,379.0554381341
